alg,frame1,frame2,seconds,hd
FM3D,254,253,15.8129,3.68415
ICP,254,253,0.5035,3.82222
PCA,254,253,0.000778,3.87434
FVR,254,253,18.5093,3.67935
FVR3D,254,253,37.8982,3.64887
FVR3D-2,254,253,19.961,4.37135
FFVR,254,253,4.65543,4.26677
none,255,254,0,3.26071
FM2D,255,254,0.394742,2.39703
FM3D,255,254,15.8215,3.26071
ICP,255,254,0.642861,2.27177
PCA,255,254,0.00066,3.12181
FVR,255,254,18.5632,2.47376
FVR3D,255,254,38.054,3.46483
FVR3D-2,255,254,19.4635,2.42549
FFVR,255,254,4.61615,2.26369
none,256,255,0,2.97115
FM2D,256,255,0.406252,2.39994
FM3D,256,255,15.8976,2.97115
ICP,256,255,1.0112,2.37564
PCA,256,255,0.000681,2.91386
FVR,256,255,18.5159,2.27335
FVR3D,256,255,37.7408,3.069
FVR3D-2,256,255,19.4244,2.36184
FFVR,256,255,4.6105,2.48027
none,257,256,0,4.62058
FM2D,257,256,0.404181,3.92967
FM3D,257,256,15.8068,4.62058
ICP,257,256,0.966266,3.80029
PCA,257,256,0.000653,4.86475
FVR,257,256,18.4053,4.32256
FVR3D,257,256,37.9934,3.99864
FVR3D-2,257,256,20.2354,3.84697
FFVR,257,256,4.59085,4.15804
none,258,257,0,3.42553
FM2D,258,257,0.447491,2.99326
FM3D,258,257,15.9004,3.42553
ICP,258,257,0.637568,2.78857
PCA,258,257,0.000648,3.14493
FVR,258,257,18.5438,4.01891
FVR3D,258,257,37.8774,3.55307
FVR3D-2,258,257,19.79,2.74549
FFVR,258,257,4.64619,2.6911
none,259,258,0,4.49118
FM2D,259,258,0.422058,4.15387
FM3D,259,258,15.9195,4.49118
ICP,259,258,0.503814,3.68621
PCA,259,258,0.00068,4.11567
FVR,259,258,18.6129,3.70602
FVR3D,259,258,37.8981,4.28299
FVR3D-2,259,258,19.2387,3.63576
FFVR,259,258,4.65998,4.17288
none,260,259,0,3.70577
FM2D,260,259,0.414021,2.70666
FM3D,260,259,15.8131,3.70577
ICP,260,259,0.657434,3.05072
PCA,260,259,0.000728,3.496
FVR,260,259,18.7248,2.75353
FVR3D,260,259,37.562,2.81422
FVR3D-2,260,259,19.8756,2.78489
FFVR,260,259,4.78469,2.92383
none,261,260,0,5.00079
FM2D,261,260,0.420348,4.1134
FM3D,261,260,15.8169,5.00079
ICP,261,260,0.513041,4.03666
PCA,261,260,0.000644,4.47452
FVR,261,260,18.2282,4.23152
FVR3D,261,260,38.0573,3.99275
FVR3D-2,261,260,19.7183,3.82437
FFVR,261,260,4.54701,4.02974
none,262,261,0,4.85277
FM2D,262,261,0.401549,4.1059
FM3D,262,261,15.814,4.85277
ICP,262,261,0.828539,3.95744
PCA,262,261,0.000694,4.80219
FVR,262,261,18.679,4.72702
FVR3D,262,261,37.8899,4.28391
FVR3D-2,262,261,20.0092,3.97814
FFVR,262,261,4.53137,4.03752
none,263,262,0,4.70845
FM2D,263,262,0.402677,3.98705
FM3D,263,262,15.8113,4.70845
ICP,263,262,0.484483,4.08335
PCA,263,262,0.000641,4.69487
FVR,263,262,18.5609,5.00236
FVR3D,263,262,38.0354,4.73137
FVR3D-2,263,262,19.3973,3.72342
FFVR,263,262,4.63665,4.90397
none,264,263,0,4.2017
FM2D,264,263,0.410808,3.48948
FM3D,264,263,15.8853,4.2017
ICP,264,263,0.665842,3.86334
PCA,264,263,0.000646,4.48353
FVR,264,263,18.4458,3.91655
FVR3D,264,263,37.9269,3.6385
FVR3D-2,264,263,19.6379,4.37268
FFVR,264,263,4.63012,4.01391
none,265,264,0,3.90935
FM2D,265,264,0.42227,3.90678
FM3D,265,264,15.8427,3.90935
ICP,265,264,0.502208,3.71135
PCA,265,264,0.000645,4.2554
FVR,265,264,18.6324,3.48823
FVR3D,265,264,37.661,5.24555
FVR3D-2,265,264,19.6544,4.14511
FFVR,265,264,4.7413,3.06997
none,266,265,0,3.64264
FM2D,266,265,0.437259,3.15986
FM3D,266,265,15.8069,3.64264
ICP,266,265,0.975074,2.795
PCA,266,265,0.000647,3.62575
FVR,266,265,18.2827,2.89413
FVR3D,266,265,37.9517,3.15771
FVR3D-2,266,265,20.2097,2.696
FFVR,266,265,4.64809,2.83478
none,267,266,0,4.57789
FM2D,267,266,0.474188,3.79554
FM3D,267,266,15.8427,4.57789
ICP,267,266,0.964248,3.35559
PCA,267,266,0.000643,4.92588
FVR,267,266,18.6965,4.0029
FVR3D,267,266,37.8918,3.96676
FVR3D-2,267,266,19.833,5.13777
FFVR,267,266,4.63781,3.8263
none,268,267,0,4.03749
FM2D,268,267,0.467226,3.74803
FM3D,268,267,15.8065,4.03749
ICP,268,267,0.828424,3.75157
PCA,268,267,0.000653,3.70229
FVR,268,267,18.5777,3.47887
FVR3D,268,267,37.9257,4.17998
FVR3D-2,268,267,20.0194,3.78205
FFVR,268,267,4.58659,4.26427
none,269,268,0,4.46664
FM2D,269,268,0.487199,4.12202
FM3D,269,268,15.9555,4.46664
ICP,269,268,0.842064,4.15187
PCA,269,268,0.000642,4.37116
FVR,269,268,18.6062,3.89132
FVR3D,269,268,37.9851,3.98545
FVR3D-2,269,268,19.6068,4.41953
FFVR,269,268,4.67133,4.19598
none,270,269,0,3.98234
FM2D,270,269,0.491475,3.2479
FM3D,270,269,15.8428,3.98234
ICP,270,269,0.719989,3.09536
PCA,270,269,0.000644,3.78317
FVR,270,269,18.6191,3.50378
FVR3D,270,269,37.6439,3.53923
FVR3D-2,270,269,19.6781,3.40248
FFVR,270,269,4.81156,3.33481
none,271,270,0,3.94304
FM2D,271,270,0.49864,3.24415
FM3D,271,270,15.8094,3.94304
ICP,271,270,0.684907,3.44029
PCA,271,270,0.000651,3.83953
FVR,271,270,18.5662,4.19166
FVR3D,271,270,38.006,4.71284
FVR3D-2,271,270,19.3174,3.82085
FFVR,271,270,4.59334,3.59023
none,272,271,0,10.4526
FM2D,272,271,0.505079,4.38595
FM3D,272,271,15.8363,10.4526
ICP,272,271,0.34707,4.64741
PCA,272,271,0.000826,6.35722
FVR,272,271,18.5638,28.5417
FVR3D,272,271,37.6659,6.50859
FVR3D-2,272,271,19.5974,7.50843
FFVR,272,271,4.68312,8.66745
none,273,272,0,5.11787
FM2D,273,272,0.511024,4.90648
FM3D,273,272,15.8337,5.11787
ICP,273,272,0.890159,5.21003
PCA,273,272,0.000645,5.12955
FVR,273,272,18.5327,5.39229
FVR3D,273,272,37.9982,5.39245
FVR3D-2,273,272,19.3937,5.17351
FFVR,273,272,4.67126,4.97733
none,274,273,0,3.93091
FM2D,274,273,0.509999,3.09608
FM3D,274,273,16.0124,3.93091
ICP,274,273,0.346959,3.57688
PCA,274,273,0.000686,3.82466
FVR,274,273,18.5889,3.97737
FVR3D,274,273,37.9655,3.28814
FVR3D-2,274,273,19.7807,3.57785
FFVR,274,273,4.56603,3.24243
none,275,274,0,4.73421
FM2D,275,274,0.532174,3.45556
FM3D,275,274,15.8111,4.73421
ICP,275,274,0.374017,4.05561
PCA,275,274,0.000644,5.34716
FVR,275,274,18.7747,4.98159
FVR3D,275,274,37.8375,3.64626
FVR3D-2,275,274,19.6203,4.2106
FFVR,275,274,4.6566,5.18324
none,276,275,0,3.95499
FM2D,276,275,0.520668,3.52978
FM3D,276,275,15.8059,3.95499
ICP,276,275,0.525208,3.34156
PCA,276,275,0.000645,3.69626
FVR,276,275,18.4235,4.00181
FVR3D,276,275,37.956,3.42674
FVR3D-2,276,275,19.5254,3.2658
FFVR,276,275,4.67725,3.42646
none,277,276,0,5.0047
FM2D,277,276,0.500199,4.06521
FM3D,277,276,15.8075,5.0047
ICP,277,276,0.782502,3.6617
PCA,277,276,0.000647,4.40784
FVR,277,276,18.3291,4.5393
FVR3D,277,276,37.8309,3.98918
FVR3D-2,277,276,19.5876,3.88052
FFVR,277,276,4.67194,4.27481
none,278,277,0,8.17662
FM2D,278,277,0.478357,4.42981
FM3D,278,277,15.8487,8.17662
ICP,278,277,0.536645,4.66046
PCA,278,277,0.00065,4.61002
FVR,278,277,18.4613,5.72956
FVR3D,278,277,38.372,5.3851
FVR3D-2,278,277,20.1247,4.60103
FFVR,278,277,4.70095,4.62574
none,279,278,0,4.67285
FM2D,279,278,0.484709,4.1519
FM3D,279,278,16.4898,4.67285
ICP,279,278,0.364772,5.35102
PCA,279,278,0.000653,5.02718
FVR,279,278,18.889,4.10984
FVR3D,279,278,38.4203,4.45626
FVR3D-2,279,278,19.4109,3.89142
FFVR,279,278,4.54752,4.10886
none,280,279,0,3.20511
FM2D,280,279,0.460796,2.9303
FM3D,280,279,15.8643,3.20511
ICP,280,279,0.499734,2.98964
PCA,280,279,0.000647,3.34709
FVR,280,279,18.534,3.56927
FVR3D,280,279,37.8172,3.12476
FVR3D-2,280,279,20.2741,2.98972
FFVR,280,279,4.5401,3.0207
none,281,280,0,3.67708
FM2D,281,280,0.470778,3.38173
FM3D,281,280,15.8229,3.67708
ICP,281,280,0.510269,3.51528
PCA,281,280,0.000688,7.50858
FVR,281,280,18.65,2.94607
FVR3D,281,280,37.8307,2.99228
FVR3D-2,281,280,19.7821,3.39061
FFVR,281,280,4.67289,2.97077
none,282,281,0,4.60253
FM2D,282,281,0.455551,5.58969
FM3D,282,281,15.9517,4.60253
ICP,282,281,0.804534,5.42026
PCA,282,281,0.00064,4.528
FVR,282,281,18.5442,4.14218
FVR3D,282,281,37.7199,6.58114
FVR3D-2,282,281,19.4028,5.92719
FFVR,282,281,4.71765,4.20598
none,283,282,0,4.59039
FM2D,283,282,0.441701,4.47314
FM3D,283,282,15.8155,4.59039
ICP,283,282,0.645377,4.22879
PCA,283,282,0.00064,4.63908
FVR,283,282,18.2731,4.58359
FVR3D,283,282,37.8972,4.39185
FVR3D-2,283,282,19.6318,4.33026
FFVR,283,282,4.66331,4.75619
none,284,283,0,5.58506
FM2D,284,283,0.504977,4.59858
FM3D,284,283,15.9633,5.58506
ICP,284,283,0.659045,4.32344
PCA,284,283,0.000642,5.04865
FVR,284,283,18.618,5.45297
FVR3D,284,283,37.9014,4.56033
FVR3D-2,284,283,19.9821,4.47696
FFVR,284,283,4.61896,4.98039
none,285,284,0,4.64162
FM2D,285,284,0.460891,4.49797
FM3D,285,284,15.7951,4.64162
ICP,285,284,0.857787,4.10034
PCA,285,284,0.000692,4.2621
FVR,285,284,18.5667,5.03054
FVR3D,285,284,38.2658,4.10837
FVR3D-2,285,284,19.7362,3.76931
FFVR,285,284,4.64457,4.62273
none,286,285,0,3.96634
FM2D,286,285,0.480318,7.52465
FM3D,286,285,15.8169,3.96634
ICP,286,285,0.676922,6.87778
PCA,286,285,0.000641,4.38095
FVR,286,285,18.5981,3.52435
FVR3D,286,285,37.8962,5.99043
FVR3D-2,286,285,20.0466,4.66069
FFVR,286,285,4.68175,3.21512
none,287,286,0,3.56772
FM2D,287,286,0.495125,3.32958
FM3D,287,286,15.9868,3.56772
ICP,287,286,0.513585,3.72626
PCA,287,286,0.000639,3.67714
FVR,287,286,18.5141,3.12803
FVR3D,287,286,37.8997,4.09384
FVR3D-2,287,286,19.7765,4.18281
FFVR,287,286,4.62898,3.84644
none,288,287,0,3.77846
FM2D,288,287,0.489017,2.96149
FM3D,288,287,15.8382,3.77846
ICP,288,287,0.472769,3.41174
PCA,288,287,0.000638,3.33438
FVR,288,287,18.6532,3.0518
FVR3D,288,287,38.0044,2.91359
FVR3D-2,288,287,19.8207,2.96105
FFVR,288,287,4.66769,2.91015
none,289,288,0,3.78128
FM2D,289,288,0.568085,3.03063
FM3D,289,288,15.927,3.78128
ICP,289,288,0.652351,3.37861
PCA,289,288,0.000664,3.73515
FVR,289,288,18.4301,3.53529
FVR3D,289,288,38.1105,3.28906
FVR3D-2,289,288,19.5092,3.12193
FFVR,289,288,4.67982,3.31365
none,290,289,0,4.35554
FM2D,290,289,0.477091,3.33854
FM3D,290,289,15.8245,4.35554
ICP,290,289,0.686924,3.37583
PCA,290,289,0.000641,3.96765
FVR,290,289,18.8279,3.69717
FVR3D,290,289,37.878,4.06152
FVR3D-2,290,289,19.6121,4.00554
FFVR,290,289,4.69654,3.57937
none,291,290,0,13.3958
FM2D,291,290,0.507132,8.67617
FM3D,291,290,16.196,13.3958
ICP,291,290,1.14475,12.0464
PCA,291,290,0.00064,16.8895
FVR,291,290,18.5419,11.6695
FVR3D,291,290,37.8503,12.7948
FVR3D-2,291,290,19.3911,24.1639
FFVR,291,290,4.67501,17.8228
none,292,291,0,4.43694
FM2D,292,291,0.471668,4.33479
FM3D,292,291,15.9792,4.43694
ICP,292,291,0.700222,4.0287
PCA,292,291,0.000645,4.1965
FVR,292,291,18.4502,4.56205
FVR3D,292,291,37.8941,4.51453
FVR3D-2,292,291,20.0062,4.09689
FFVR,292,291,4.65172,4.23623
none,293,292,0,3.35993
FM2D,293,292,0.479256,2.88436
FM3D,293,292,15.8156,3.35993
ICP,293,292,0.826232,2.6729
PCA,293,292,0.000646,3.79084
FVR,293,292,18.6679,4.56259
FVR3D,293,292,38.0162,3.67956
FVR3D-2,293,292,19.5882,2.71611
FFVR,293,292,4.70821,2.89228
none,294,293,0,6.51603
FM2D,294,293,0.519757,5.07519
FM3D,294,293,15.802,6.51603
ICP,294,293,0.976678,3.50859
PCA,294,293,0.000646,6.03251
FVR,294,293,18.3758,6.71327
FVR3D,294,293,37.8994,4.83056
FVR3D-2,294,293,19.5599,5.0011
FFVR,294,293,4.65942,7.68495
none,295,294,0,3.66544
FM2D,295,294,0.477329,3.01345
FM3D,295,294,15.88,3.66544
ICP,295,294,0.493199,3.18313
PCA,295,294,0.000646,3.91743
FVR,295,294,18.461,3.09899
FVR3D,295,294,37.5391,4.16554
FVR3D-2,295,294,19.799,3.79968
FFVR,295,294,4.67096,3.93846
none,296,295,0,3.75171
FM2D,296,295,0.4713,2.82193
FM3D,296,295,15.8018,3.75171
ICP,296,295,0.820862,3.06011
PCA,296,295,0.000651,3.47713
FVR,296,295,18.2474,3.67492
FVR3D,296,295,37.7848,3.23793
FVR3D-2,296,295,20.0369,3.16202
FFVR,296,295,4.54738,3.48288
none,297,296,0,5.45818
FM2D,297,296,0.462289,4.97797
FM3D,297,296,15.9931,5.45818
ICP,297,296,0.505831,4.913
PCA,297,296,0.000648,4.31655
FVR,297,296,18.4552,7.45995
FVR3D,297,296,37.796,6.31008
FVR3D-2,297,296,19.5415,5.04115
FFVR,297,296,4.67489,4.47147
none,298,297,0,5.95511
FM2D,298,297,0.467974,5.66592
FM3D,298,297,15.7967,5.95511
ICP,298,297,0.519752,5.2399
PCA,298,297,0.000649,5.68038
FVR,298,297,18.5219,6.03565
FVR3D,298,297,38.3471,7.50274
FVR3D-2,298,297,19.6012,6.15975
FFVR,298,297,4.71836,5.86387
none,299,298,0,5.75064
FM2D,299,298,0.510115,5.19591
FM3D,299,298,15.8156,5.75064
ICP,299,298,0.350512,5.04119
PCA,299,298,0.000678,5.9895
FVR,299,298,18.545,5.58615
FVR3D,299,298,37.8521,5.13688
FVR3D-2,299,298,19.7253,5.99288
FFVR,299,298,4.64725,5.32445
none,300,299,0,3.91868
FM2D,300,299,0.484827,3.64014
FM3D,300,299,15.8068,3.91868
ICP,300,299,0.687576,3.82493
PCA,300,299,0.000644,6.58644
FVR,300,299,18.7792,3.48385
FVR3D,300,299,38.1272,9.44689
FVR3D-2,300,299,20.2808,5.84269
FFVR,300,299,4.59234,3.50916
none,301,300,0,3.68564
FM2D,301,300,0.478824,3.60088
FM3D,301,300,15.8099,3.68564
ICP,301,300,0.520619,3.35186
PCA,301,300,0.000647,3.81485
FVR,301,300,18.4716,3.96165
FVR3D,301,300,38.1516,3.23422
FVR3D-2,301,300,19.6355,3.59799
FFVR,301,300,4.65833,3.45893
none,302,301,0,3.53161
FM2D,302,301,0.484781,3.44476
FM3D,302,301,16.0279,3.53161
ICP,302,301,0.674118,3.29235
PCA,302,301,0.00065,3.80928
FVR,302,301,18.4423,3.55558
FVR3D,302,301,37.9129,4.05745
FVR3D-2,302,301,20.2536,3.39414
FFVR,302,301,4.67164,3.20056
none,303,302,0,8.85599
FM2D,303,302,0.485076,5.40783
FM3D,303,302,15.834,8.85599
ICP,303,302,0.510214,3.37503
PCA,303,302,0.000646,4.02039
FVR,303,302,18.7905,8.80731
FVR3D,303,302,37.6805,4.56091
FVR3D-2,303,302,19.2295,4.03122
FFVR,303,302,4.75873,3.66774
none,304,303,0,5.03182
FM2D,304,303,0.534356,5.77693
FM3D,304,303,15.8127,5.03182
ICP,304,303,0.656434,5.30613
PCA,304,303,0.000685,5.46181
FVR,304,303,18.4995,5.86351
FVR3D,304,303,37.954,5.11314
FVR3D-2,304,303,19.5206,6.19411
FFVR,304,303,4.68594,5.69201
none,305,304,0,3.3848
FM2D,305,304,0.517743,3.00804
FM3D,305,304,15.8196,3.3848
ICP,305,304,0.660485,2.73145
PCA,305,304,0.000653,3.37497
FVR,305,304,18.7601,2.74569
FVR3D,305,304,37.704,3.13254
FVR3D-2,305,304,19.775,3.23189
FFVR,305,304,4.55505,2.98305
none,306,305,0,4.25928
FM2D,306,305,0.555106,3.4368
FM3D,306,305,15.8058,4.25928
ICP,306,305,0.652914,3.45734
PCA,306,305,0.000658,4.37184
FVR,306,305,18.4115,4.52195
FVR3D,306,305,37.9526,4.80553
FVR3D-2,306,305,19.7991,3.20681
FFVR,306,305,4.54002,3.82707
none,307,306,0,4.20326
FM2D,307,306,0.560095,3.51475
FM3D,307,306,15.9768,4.20326
ICP,307,306,0.353562,4.33986
PCA,307,306,0.000647,4.26525
FVR,307,306,18.5552,3.74318
FVR3D,307,306,37.6675,4.18015
FVR3D-2,307,306,19.4041,3.46892
FFVR,307,306,4.63014,3.74994
none,308,307,0,4.10996
FM2D,308,307,0.540447,3.5457
FM3D,308,307,15.8209,4.10996
ICP,308,307,0.507141,3.3034
PCA,308,307,0.000682,4.36112
FVR,308,307,18.6626,3.63258
FVR3D,308,307,37.7157,5.20184
FVR3D-2,308,307,19.5289,3.82549
FFVR,308,307,4.746,3.87524
none,309,308,0,4.31934
FM2D,309,308,0.546685,4.03428
FM3D,309,308,15.8093,4.31934
ICP,309,308,0.342782,5.58482
PCA,309,308,0.000684,4.44628
FVR,309,308,18.4655,3.73774
FVR3D,309,308,37.891,4.3284
FVR3D-2,309,308,19.1969,4.82717
FFVR,309,308,4.54627,4.17437
none,310,309,0,4.82366
FM2D,310,309,0.526456,4.08614
FM3D,310,309,15.826,4.82366
ICP,310,309,0.702547,3.81736
PCA,310,309,0.000646,4.97214
FVR,310,309,18.3841,4.32742
FVR3D,310,309,37.9498,4.13805
FVR3D-2,310,309,20.1262,9.77215
FFVR,310,309,4.65521,4.91573
none,311,310,0,4.57812
FM2D,311,310,0.532516,4.15269
FM3D,311,310,15.8064,4.57812
ICP,311,310,0.891498,3.66639
PCA,311,310,0.000653,5.06945
FVR,311,310,18.6326,5.20927
FVR3D,311,310,37.9267,5.9974
FVR3D-2,311,310,19.7289,4.4344
FFVR,311,310,4.6367,3.94205
none,312,311,0,4.60274
FM2D,312,311,0.530294,3.26882
FM3D,312,311,16.0408,4.60274
ICP,312,311,0.717832,3.10103
PCA,312,311,0.000709,3.9585
FVR,312,311,18.5981,3.60861
FVR3D,312,311,37.7785,4.40054
FVR3D-2,312,311,19.5422,3.40704
FFVR,312,311,4.68069,3.77642
none,313,312,0,4.52396
FM2D,313,312,0.513106,3.62962
FM3D,313,312,15.811,4.52396
ICP,313,312,0.694956,4.013
PCA,313,312,0.000718,4.74707
FVR,313,312,18.6104,3.70395
FVR3D,313,312,37.8821,4.02426
FVR3D-2,313,312,19.4951,3.36371
FFVR,313,312,4.71915,3.5677
none,314,313,0,5.147
FM2D,314,313,0.492468,4.78607
FM3D,314,313,15.812,5.147
ICP,314,313,0.548311,11.034
PCA,314,313,0.00066,4.98928
FVR,314,313,18.3641,4.987
FVR3D,314,313,37.7993,5.97761
FVR3D-2,314,313,19.5853,5.00444
FFVR,314,313,4.66294,5.13314
none,315,314,0,4.75487
FM2D,315,314,0.472876,4.64362
FM3D,315,314,15.8013,4.75487
ICP,315,314,0.844421,5.55358
PCA,315,314,0.000661,4.45426
FVR,315,314,18.7578,4.50437
FVR3D,315,314,37.6059,6.06516
FVR3D-2,315,314,19.7559,4.94444
FFVR,315,314,4.55218,5.5976
none,316,315,0,3.78281
FM2D,316,315,0.468784,2.95974
FM3D,316,315,15.8232,3.78281
ICP,316,315,0.715517,3.1263
PCA,316,315,0.000666,3.3861
FVR,316,315,18.7205,3.1072
FVR3D,316,315,38.1334,3.23365
FVR3D-2,316,315,19.6307,2.98083
FFVR,316,315,4.67751,3.23136
none,317,316,0,3.4873
FM2D,317,316,0.483087,3.04398
FM3D,317,316,15.9372,3.4873
ICP,317,316,1.03669,2.86099
PCA,317,316,0.000664,3.48879
FVR,317,316,18.6171,3.37843
FVR3D,317,316,37.8839,3.70757
FVR3D-2,317,316,20.2454,2.94933
FFVR,317,316,4.63341,2.87627
none,318,317,0,4.2277
FM2D,318,317,0.494609,3.79495
FM3D,318,317,15.8122,4.2277
ICP,318,317,0.532476,4.15264
PCA,318,317,0.000662,4.5325
FVR,318,317,18.6185,4.01916
FVR3D,318,317,37.6959,4.32395
FVR3D-2,318,317,19.6082,3.85097
FFVR,318,317,4.82357,3.75945
none,319,318,0,3.75143
FM2D,319,318,0.505357,3.24746
FM3D,319,318,15.8184,3.75143
ICP,319,318,0.514001,3.37219
PCA,319,318,0.000663,4.42923
FVR,319,318,18.6248,3.24186
FVR3D,319,318,37.8294,3.54219
FVR3D-2,319,318,19.2528,3.45891
FFVR,319,318,4.55697,3.41706
none,320,319,0,4.24598
FM2D,320,319,0.510026,3.56262
FM3D,320,319,15.8349,4.24598
ICP,320,319,0.505289,3.67705
PCA,320,319,0.000657,4.45469
FVR,320,319,18.6858,4.44547
FVR3D,320,319,37.7535,4.65899
FVR3D-2,320,319,19.7638,3.80568
FFVR,320,319,4.55023,3.73241
none,321,320,0,3.91119
FM2D,321,320,0.518158,3.20796
FM3D,321,320,15.8161,3.91119
ICP,321,320,0.686331,3.32113
PCA,321,320,0.000653,4.23792
FVR,321,320,18.4876,3.25389
FVR3D,321,320,37.8221,3.3586
FVR3D-2,321,320,19.8535,3.25945
FFVR,321,320,4.56232,3.67544
none,322,321,0,4.60669
FM2D,322,321,0.492415,4.45568
FM3D,322,321,15.9791,4.60669
ICP,322,321,0.352057,4.34205
PCA,322,321,0.000648,4.51941
FVR,322,321,18.4451,4.09062
FVR3D,322,321,37.9365,4.88302
FVR3D-2,322,321,19.3479,4.21773
FFVR,322,321,4.6723,4.10907
none,323,322,0,5.10256
FM2D,323,322,0.498079,3.88716
FM3D,323,322,15.8217,5.10256
ICP,323,322,0.365759,4.42498
PCA,323,322,0.000655,5.15154
FVR,323,322,18.7938,5.08084
FVR3D,323,322,37.7361,4.16412
FVR3D-2,323,322,19.4778,3.8542
FFVR,323,322,4.67984,4.04929
none,324,323,0,4.0882
FM2D,324,323,0.504186,3.5096
FM3D,324,323,15.8008,4.0882
ICP,324,323,0.683929,3.91287
PCA,324,323,0.000813,4.36707
FVR,324,323,18.5741,4.32464
FVR3D,324,323,37.9715,4.61319
FVR3D-2,324,323,19.9032,3.89357
FFVR,324,323,4.53174,4.02187
none,325,324,0,6.74309
FM2D,325,324,0.476384,5.50489
FM3D,325,324,15.8091,6.74309
ICP,325,324,0.333233,7.14927
PCA,325,324,0.000659,6.61417
FVR,325,324,18.5365,6.16291
FVR3D,325,324,37.8253,5.98494
FVR3D-2,325,324,19.6807,5.53676
FFVR,325,324,4.64294,5.58876
none,326,325,0,15.612
FM2D,326,325,0.47854,5.92599
FM3D,326,325,15.8183,15.612
ICP,326,325,0.35254,5.38855
PCA,326,325,0.000661,11.0733
FVR,326,325,18.5528,5.69757
FVR3D,326,325,37.9988,9.05007
FVR3D-2,326,325,20.4142,5.40773
FFVR,326,325,4.52043,7.35732
none,327,326,0,3.41983
FM2D,327,326,0.485434,3.1742
FM3D,327,326,16.0204,3.41983
ICP,327,326,0.525729,3.09838
PCA,327,326,0.000665,3.69405
FVR,327,326,18.5593,3.21261
FVR3D,327,326,37.7384,3.30425
FVR3D-2,327,326,19.7015,3.26027
FFVR,327,326,4.66578,3.05656
none,328,327,0,4.07304
FM2D,328,327,0.481504,3.55076
FM3D,328,327,15.915,4.07304
ICP,328,327,0.520297,3.43161
PCA,328,327,0.000699,3.61971
FVR,328,327,18.5253,3.70682
FVR3D,328,327,38.3317,4.1678
FVR3D-2,328,327,19.8503,3.79006
FFVR,328,327,4.75131,3.56553
none,329,328,0,3.97832
FM2D,329,328,0.520349,4.08087
FM3D,329,328,15.9022,3.97832
ICP,329,328,0.349683,5.64224
PCA,329,328,0.000662,4.58088
FVR,329,328,18.6126,3.9291
FVR3D,329,328,38.032,4.39789
FVR3D-2,329,328,19.466,3.87767
FFVR,329,328,4.65254,4.00745
none,330,329,0,3.72544
FM2D,330,329,0.485772,3.21716
FM3D,330,329,15.813,3.72544
ICP,330,329,0.683057,3.54944
PCA,330,329,0.000661,3.68359
FVR,330,329,18.7725,4.04876
FVR3D,330,329,38.2861,3.54054
FVR3D-2,330,329,19.9651,3.24356
FFVR,330,329,4.54618,3.43494
none,331,330,0,4.12957
FM2D,331,330,0.5071,3.72955
FM3D,331,330,15.8157,4.12957
ICP,331,330,0.34481,3.96104
PCA,331,330,0.000661,4.16091
FVR,331,330,18.5542,4.22269
FVR3D,331,330,38.1072,7.39305
FVR3D-2,331,330,20.4026,3.92352
FFVR,331,330,4.6809,3.81993
none,332,331,0,5.64337
FM2D,332,331,0.499612,4.18397
FM3D,332,331,16.0257,5.64337
ICP,332,331,1.00998,4.39652
PCA,332,331,0.000672,4.76128
FVR,332,331,18.5763,6.18151
FVR3D,332,331,37.8065,5.83276
FVR3D-2,332,331,19.5002,4.82011
FFVR,332,331,4.63283,4.38983
none,333,332,0,4.14366
FM2D,333,332,0.515576,3.88574
FM3D,333,332,15.8303,4.14366
ICP,333,332,0.507283,3.7804
PCA,333,332,0.000655,4.17304
FVR,333,332,18.5787,3.97035
FVR3D,333,332,37.8098,4.90824
FVR3D-2,333,332,20.1088,3.8181
FFVR,333,332,4.73179,3.9115
none,334,333,0,4.06851
FM2D,334,333,0.52637,3.61279
FM3D,334,333,15.8065,4.06851
ICP,334,333,0.513868,3.42065
PCA,334,333,0.000663,4.05799
FVR,334,333,18.5029,4.18872
FVR3D,334,333,37.8932,3.98849
FVR3D-2,334,333,19.6832,3.4911
FFVR,334,333,4.53929,3.7448
none,335,334,0,4.31843
FM2D,335,334,0.549264,3.94107
FM3D,335,334,15.8281,4.31843
ICP,335,334,0.500862,3.8976
PCA,335,334,0.000688,4.48988
FVR,335,334,18.312,4.34724
FVR3D,335,334,37.7745,5.4883
FVR3D-2,335,334,19.6239,3.9685
FFVR,335,334,4.6203,3.94595
none,336,335,0,4.16246
FM2D,336,335,0.543972,3.55229
FM3D,336,335,15.812,4.16246
ICP,336,335,0.830488,3.76144
PCA,336,335,0.000654,4.8143
FVR,336,335,18.5958,4.13869
FVR3D,336,335,37.932,4.97144
FVR3D-2,336,335,20.0123,3.81107
FFVR,336,335,4.65161,3.64794
none,337,336,0,4.6205
FM2D,337,336,0.55092,3.844
FM3D,337,336,15.9909,4.6205
ICP,337,336,0.645598,3.84051
PCA,337,336,0.000654,4.42027
FVR,337,336,18.4792,3.95776
FVR3D,337,336,37.8247,3.88775
FVR3D-2,337,336,19.8431,4.00456
FFVR,337,336,4.54043,4.0358
none,338,337,0,3.97574
FM2D,338,337,0.568679,3.17871
FM3D,338,337,15.7973,3.97574
ICP,338,337,1.03455,3.17556
PCA,338,337,0.000651,4.03232
FVR,338,337,18.6234,4.47558
